cohort,sample_id,immune_score,stromal_score,estimate_score,tumor_purity,n_immune_genes_covered,n_stromal_genes_covered
Van_Allen,Pat45,0.06387938165359956,0.04434503689144537,0.10822441854504494,0.9765016046846507,140,138
Van_Allen,Pat46,0.2573369133649148,0.15960141260485303,0.4169383259697679,0.7820032525415508,140,138
Van_Allen,Pat47,0.19565309246404716,0.11919211193582283,0.31484520439986996,0.8667150121566866,140,138
Van_Allen,Pat49,0.3606064929204594,0.16148749205335922,0.5220939849738186,0.6762407906662414,140,138
Van_Allen,Pat50,0.18150856515944275,0.10277723302092112,0.28428579818036387,0.8883268716598177,140,138
Van_Allen,Pat79,0.18946102051656644,0.11485697561277909,0.3043179961293455,0.874361342603649,140,138
Van_Allen,Pat80,0.26827709220125034,0.17398662493408512,0.44226371713533547,0.7581617213676834,140,138
Van_Allen,Pat81,0.1865625877860285,0.13722099874510896,0.3237835865311375,0.8600583393071816,140,138
Van_Allen,Pat83,0.27939835937224866,0.14788556984932102,0.42728392922156966,0.7723939844999402,140,138
Van_Allen,Pat85,0.38634225552345763,0.23112664643949668,0.6174689019629543,0.5661764721061778,140,138
Van_Allen,Pat86,0.2066000693951306,0.10890175894656284,0.31550182834169344,0.8662311262849626,140,138
Van_Allen,Pat88,0.3140984321874705,0.10113560786380107,0.4152340400512716,0.7835688005486922,140,138
Van_Allen,Pat90,0.2195715052053931,0.11607199206279498,0.3356434972681881,0.8509949842670264,140,138
Van_Allen,Pat91,0.2700724021968476,0.21543673666679244,0.48550913886364,0.7150198493715926,140,138
Van_Allen,Pat98,0.24746357955650242,0.1370167822487357,0.38448036180523815,0.8109572748143355,140,138
Gide,ERR2208929,0.2701912043159576,0.2391600814246776,0.5093512857406353,0.8532672706491161,141,141
Gide,ERR2208930,0.2979312389778304,0.2753717006496067,0.5733029396274372,0.7559427056034742,141,141
Gide,ERR2208931,0.25002187415550364,0.25383626280003757,0.5038581369555413,0.860577550151914,141,141
Gide,ERR2208933,0.236409416309482,0.21136275298204749,0.4477721692915295,0.925069684145657,141,141
Gide,ERR2208934,0.2504168410526491,0.22043099361265053,0.47084783466529967,0.9008122873365035,141,141
Gide,ERR2208935,0.2626408751937439,0.2444613420005792,0.5071022171943231,0.8562811666572915,141,141
Gide,ERR2208936,0.25010361497977185,0.2814177982580602,0.5315214132378321,0.8220345305282408,141,141
Gide,ERR2208938,0.3345843566884255,0.3063886624218596,0.6409730191102851,0.6306308396133081,141,141
Gide,ERR2208939,0.3155196804942941,0.2606955790448922,0.5762152595391863,0.7509986730441928,141,141
Gide,ERR2208940,0.2619873683372955,0.21416538760620843,0.4761527559435039,0.8947803749934512,141,141
Gide,ERR2208941,0.35904293799197845,0.3427043455407047,0.7017472835326832,0.5015970942006772,141,141
Gide,ERR2208942,0.3087494502401652,0.24973417539416298,0.5584836256343282,0.7804324028195142,141,141
Gide,ERR2208943,0.30462180338804745,0.2905608988032471,0.5951827021912945,0.7177729000063681,141,141
Gide,ERR2208945,0.32300937642480626,0.27775697028443863,0.6007663467092449,0.7076602694720983,141,141
Gide,ERR2208946,0.18114117756156248,0.18208339546230534,0.3632245730238678,0.9853688342350175,141,141
Gide,ERR2208948,0.1906315474322468,0.1700176947250067,0.36064924215725347,0.9864803719593013,141,141
Gide,ERR2208949,0.24327846333607756,0.2339089502710625,0.47718741360714007,0.8935843267076938,141,141
Gide,ERR2208951,0.3307684817564206,0.25008346958315236,0.5808519513395729,0.7430397891529189,141,141
Gide,ERR2208952,0.35957209178601,0.26517597027410705,0.6247480620601171,0.6625808914568392,141,141
Gide,ERR2208953,0.3137506697057443,0.24090187016728593,0.5546525398730302,0.7865790161654326,141,141
Gide,ERR2208954,0.3707084434265204,0.300013763349677,0.6707222067761973,0.5692160608281405,141,141
Gide,ERR2208956,0.36411136172636677,0.2816326689060064,0.6457440306323732,0.6210226919286094,141,141
Gide,ERR2208958,0.3020619495875989,0.2539913885708798,0.5560533381584787,0.7843404629915222,141,141
Gide,ERR2208959,0.27553511056937946,0.2844196218176035,0.5599547323869829,0.7780518264629752,141,141
Gide,ERR2208960,0.3794312215515757,0.27220164725692764,0.6516328688085034,0.6090336053232369,141,141
Gide,ERR2208961,0.3638740024291754,0.2561729819060566,0.620046984335232,0.6716233956099632,141,141
Gide,ERR2208962,0.33049819607263003,0.2563641999650372,0.5868623960376672,0.7325645219037182,141,141
Gide,ERR2208964,0.3628333391502725,0.3166091419101763,0.6794424810604488,0.5505608432872932,141,141
Gide,ERR2208966,0.3782382831578254,0.2510080720235626,0.629246355181388,0.6538370265365048,141,141
Gide,ERR2208967,0.3019376000325168,0.2525802541422454,0.5545178541747622,0.7867937095697178,141,141
Gide,ERR2208968,0.25216553400504305,0.2364984433333005,0.48866397733834355,0.8798918505126564,141,141
Gide,ERR2208969,0.307245136967972,0.2683346476518565,0.5755797846198285,0.7520811042184474,141,141
Gide,ERR2208970,0.3508882617465799,0.2529012042220176,0.6037894659685975,0.702123535470967,141,141
Gide,ERR2208971,0.3638096866008121,0.26458325406138433,0.6283929406621964,0.6555027251172423,141,141
Gide,ERR2208972,0.31653872419162693,0.2230337975713157,0.5395725217629426,0.8100201133279666,141,141
Gide,ERR2208973,0.3523139245517683,0.22328745624993224,0.5756013808017005,0.7520443517535013,141,141
Gide,ERR2208974,0.37122337036353587,0.2731477100968283,0.6443710804603642,0.6237973432816863,141,141
Gide,ERR2208977,0.3241437817011402,0.3012064300591098,0.6253502117602501,0.6614155777546304,141,141
Gide,ERR3262563,0.26929605685911495,0.2626487215323633,0.5319447783914782,0.8214115600108407,141,141
Gide,ERR3262564,0.36020263357736226,0.29499338058867475,0.655196014166037,0.6017108451986319,141,141
Gide,ERR3262565,0.1969983854813522,0.18972904409312707,0.38672742957447925,0.973218367704419,141,141
Kim,ERR2497987,0.30235785917874447,0.18575243366766317,0.4881102928464076,0.8331460348897879,141,141
Kim,ERR2497988,0.34252850958468645,0.22370716413632688,0.5662356737210134,0.7463647540879697,141,141
Kim,ERR2497989,0.3524984222016591,0.24661304042685137,0.5991114626285104,0.705230951640171,141,141
Kim,ERR2497990,0.3366019584384363,0.20709564810454995,0.5436976065429863,0.773029268555137,141,141
Kim,ERR2497991,0.14580686297926523,0.11076492341730454,0.25657178639656975,0.9864803719593013,141,141
Kim,ERR2497992,0.34049635615982704,0.18752443845156064,0.5280207946113877,0.7908120050805818,141,141
Kim,ERR2497993,0.3574221230201373,0.15029870452809446,0.5077208275482318,0.8128804047070909,141,141
Kim,ERR2497994,0.37800424593448284,0.22850834285076668,0.6065125887852495,0.695617247247196,141,141
Kim,ERR2497995,0.4291511504263281,0.28861081697682534,0.7177619674031535,0.5369384092177083,141,141
Kim,ERR2497996,0.3258862452049388,0.2511437077032363,0.577029952908175,0.7331466322146467,141,141
Kim,ERR2497997,0.3297083173024993,0.2567096834132853,0.5864180007157846,0.7214202666232505,141,141
Kim,ERR2497998,0.2363242479056914,0.18013170605484133,0.4164559539605327,0.8979915956684861,141,141
Kim,ERR2497999,0.40352635603641734,0.2930469125813664,0.6965732686177837,0.5690642493020709,141,141
Kim,ERR2498000,0.3194142133460543,0.208396554848469,0.5278107681945233,0.7910459069511598,141,141
Kim,ERR2498001,0.27881697684057644,0.1904018016495615,0.46921877849013793,0.8516653533154206,141,141
Kim,ERR2498002,0.394209014779793,0.3462780370363699,0.7404870518161628,0.5015970942006772,141,141
Kim,ERR2498003,0.3843436111999933,0.24160151514293737,0.6259451263429306,0.6697791437115286,141,141
Kim,ERR2498004,0.29480485695920006,0.21211857249450325,0.5069234294537033,0.8137248137276825,141,141
Kim,ERR2498005,0.36714372811856766,0.2178424579188978,0.5849861860374654,0.7232224056682492,141,141
Kim,ERR2498006,0.37568094110872713,0.27306849474777145,0.6487494358564986,0.6383919267708189,141,141
Kim,ERR2498007,0.3858602914209257,0.28795001431113265,0.6738103057320584,0.6026328420466517,141,141
Kim,ERR2498008,0.38648834735998366,0.24319059670744328,0.629678944067427,0.6647175861606069,141,141
Kim,ERR2498009,0.2787578586373275,0.17739349245898914,0.45615135109631666,0.8638875832740016,141,141
Kim,ERR2498010,0.31180017223994066,0.2517956960387779,0.5635958682787185,0.7495536814933177,141,141
Kim,ERR2498011,0.39827988685167254,0.2414368717530558,0.6397167586047283,0.6509588101070606,141,141
Kim,ERR2498012,0.32922770837389825,0.20038119521176875,0.529608903585667,0.789039624755543,141,141
Kim,ERR2498013,0.32577711036125095,0.19104846117764704,0.516825571538898,0.8031179494632675,141,141
Kim,ERR2498014,0.29152649317766394,0.19254480656031164,0.4840712997379756,0.8371889842407383,141,141
Kim,ERR2498015,0.3248144616214101,0.2072557252851145,0.5320701869065245,0.7862797346708531,141,141
Kim,ERR2498016,0.37772584494674377,0.24319682115847566,0.6209226661052194,0.6765387562054896,141,141
Kim,ERR2498018,0.3048132635114594,0.2036467913369267,0.5084600548483861,0.8120960666345798,141,141
Kim,ERR2498019,0.35825727199869056,0.20890633121542268,0.5671636032141132,0.7452397041808305,141,141
Kim,ERR2498020,0.40678698820972914,0.24348185631965305,0.6502688445293822,0.6362609759683471,141,141
Kim,ERR2498021,0.34301378273337824,0.23352350701226082,0.5765372897456391,0.7337561238401353,141,141
Kim,ERR2498023,0.3019010527344321,0.273542942073075,0.5754439948075071,0.7351065711396569,141,141
Kim,ERR2498024,0.3453047881886175,0.23848958109580295,0.5837943692844204,0.7247187288490574,141,141
Kim,ERR2498025,0.33732196221414174,0.2639592775867214,0.6012812398008631,0.7024256965092432,141,141
Kim,ERR2498026,0.33150441783922685,0.24553118776948926,0.5770356056087161,0.7331396356306945,141,141
Kim,ERR2498027,0.3792182403827349,0.2550326142069359,0.6342508545896708,0.6584781302349088,141,141
Kim,ERR2498028,0.3712421641172602,0.2308862879051077,0.6021284520223679,0.7013273792406337,141,141
Kim,ERR2498029,0.2694974664171349,0.25305388400775414,0.5225513504248891,0.7968654298567862,141,141
Kim,ERR2498030,0.3037998330933034,0.28117726476659055,0.5849770978598939,0.7232338287382668,141,141
Kim,ERR2498031,0.3782698682991189,0.2959686197014121,0.674238488000531,0.6020107665790204,141,141
Kim,ERR2498032,0.354996965189176,0.3426961940020127,0.6976931591911887,0.5673870612303415,141,141
Kim,ERR2498033,0.3663041566434546,0.19081756565314184,0.5571217222965965,0.7573011537919422,141,141
Riaz,Pt1,0.38576160455100034,0.2362985530608557,0.6220601576118561,0.7336330983978535,141,141
Riaz,Pt2,0.3875302031298514,0.29390964413444143,0.6814398472642929,0.6478658588119667,141,141
Riaz,Pt23,0.36833865685464173,0.3121517542241656,0.6804904110788073,0.6493125524088424,141,141
Riaz,Pt39,0.1731378364074713,0.1579413306960088,0.33107916710348007,0.9864803719593013,141,141
Riaz,Pt59,0.3865812877490814,0.28043842733245383,0.6670197150815352,0.6695831853904529,141,141
Riaz,Pt82,0.3311447982074536,0.25673653529078105,0.5878813334982347,0.7783769494194976,141,141
Riaz,Pt49,0.4026943307749597,0.3326005045824185,0.7352948353573783,0.5621357885225164,141,141
Riaz,Pt66,0.23795991540274605,0.14002073695711625,0.37798065235986233,0.9667706438314523,141,141
Riaz,Pt76,0.2758648697936353,0.17834069299158434,0.4542055627852196,0.9166772116077224,141,141
Riaz,Pt85,0.23301969089094107,0.1282900408458361,0.36130973173677716,0.9747625852232271,141,141
Riaz,Pt89,0.29479121865857155,0.27296258425482917,0.5677538029134007,0.8030346138197533,141,141
Riaz,Pt101,0.4458657764221804,0.22216157907228212,0.6680273554944625,0.6680835616491508,141,141
Riaz,Pt47,0.34579500702110855,0.30723277977720836,0.653027786798317,0.6901224284792101,141,141
Riaz,Pt52,0.3075441027235222,0.2554439622792909,0.5629880650028131,0.8086835547411794,141,141
Riaz,Pt67,0.29320427928349285,0.201336696333255,0.4945409756167478,0.881456045317286,141,141
Riaz,Pt94,0.3496123212209183,0.2665966874949954,0.6162090087159137,0.7415424774758553,141,141
Riaz,Pt77,0.41013637009912024,0.28745878545892406,0.6975951555580443,0.6228949424684487,141,141
Riaz,Pt79,0.26919524274236406,0.18738257523028864,0.45657781797265273,0.9147690179067673,141,141
Riaz,Pt84,0.1888181810000663,0.20472622028202825,0.39354440128209456,0.9583374604312984,141,141
Riaz,Pt98,0.264361514734258,0.17305234769414432,0.4374138624284023,0.9295905828290465,141,141
Riaz,Pt62,0.25573946304987333,0.09862542280251263,0.35436488585238596,0.9777720498226481,141,141
Riaz,Pt65,0.3440399320448355,0.2656863385398003,0.6097262705846358,0.750186761461334,141,141
Riaz,Pt72,0.2608875898168909,0.17266576773298453,0.43355335754987545,0.932411444234241,141,141
Riaz,Pt90,0.3729942614510533,0.22893396104613584,0.6019282224971891,0.7604173876101538,141,141
Riaz,Pt103,0.40715114023307086,0.3185544264378683,0.7257055666709391,0.57790799405183,141,141
Riaz,Pt4,0.333696911865647,0.15809731148002257,0.4917942233456696,0.8840395955039864,141,141
Riaz,Pt9,0.27652979927762833,0.25575604955687886,0.5322858488345072,0.843289271950872,141,141
Riaz,Pt10,0.2431356664938597,0.18844058334636107,0.4315762498402208,0.933834558140526,141,141
Riaz,Pt17,0.1937081236927935,0.1807579099259236,0.3744660336187171,0.9685454177214138,141,141
Riaz,Pt18,0.40713793019092837,0.24541062927076152,0.6525485594616899,0.6908164040395498,141,141
Riaz,Pt38,0.22589364493478062,0.15261809287685865,0.37851173781163927,0.966498297483369,141,141
Riaz,Pt48,0.34331090158251787,0.28587218717033336,0.6291830887528512,0.7238688212303471,141,141
Riaz,Pt36,0.36325047187313997,0.36922051037386383,0.7324709822470038,0.5668021776147464,141,141
Riaz,Pt46,0.4201074245012194,0.35091409696865766,0.771021521469877,0.5015970942006772,141,141
Riaz,Pt24,0.4136301312830256,0.3432930016265284,0.756923132909554,0.5258105982359842,141,141
Riaz,Pt27,0.3415635715518587,0.19719612333514563,0.5387596948870044,0.8362530918758596,141,141
Riaz,Pt29,0.33307649804078077,0.22978962626847008,0.5628661243092509,0.8088271302735885,141,141
Riaz,Pt30,0.22391564762844254,0.12593203229079813,0.3498476799192407,0.979628116787828,141,141
Riaz,Pt31,0.3358591048522453,0.23635159166575995,0.5722106965180053,0.7976856003593058,141,141
Riaz,Pt8,0.3404566073428646,0.31922589981966637,0.659682507162531,0.6804202705552242,141,141
Riaz,Pt11,0.367509503219387,0.26698801253838705,0.6344975157577741,0.7164876982203557,141,141
Riaz,Pt26,0.24380710288249866,0.1545542022515437,0.39836130513404233,0.9555385156241945,141,141
Riaz,Pt28,0.301300057154167,0.2472132515319378,0.5485133086861048,0.8253874152867069,141,141
Riaz,Pt44,0.36381031379608114,0.2956024110302557,0.6594127248263368,0.6808159562646697,141,141
Riaz,Pt106,0.3325873894529254,0.27941460202594565,0.612001991478871,0.7471665624339138,141,141
Riaz,Pt34,0.4276768527493461,0.32350736883670245,0.7511842215860485,0.535548120627303,141,141
Miao1,PD_005T,0.23880619559919927,0.14944941347865043,0.38825560907784973,0.8511765558623747,140,138
Miao1,PD_007T,0.20336815052964383,0.1721513288105526,0.3755194793401964,0.8660681499279589,140,138
Miao1,PD_010T,0.24603916496543993,0.12038776730476497,0.3664269322702049,0.876252797293318,140,138
Miao1,PD_011T,0.2923811098312623,0.16292607803061748,0.4553071878618798,0.7612444963362877,140,138
Miao1,PD_012T,0.24416068383972647,0.1605285057416698,0.40468918958139627,0.8309015689988035,140,138
Miao1,PD_013T,0.2775632174730916,0.2387331695345465,0.5162963870076381,0.6639359765047516,140,138
Miao1,PD_014T,0.26240400998640523,0.19272586932885466,0.4551298793152599,0.7615067821258329,140,138
Miao1,PD_015T,0.20607349356211768,0.16536771987078738,0.37144121343290504,0.8706826207811722,140,138
Miao1,PD_018T,0.2662058596731203,0.16127082252150665,0.427476682194627,0.800860902601486,140,138
Miao1,PD_019T,0.2282370319318257,0.20375781618115102,0.4319948481129767,0.7946448014324348,140,138
Miao1,PD_020T,0.35641218684027687,0.15219105979035655,0.5086032466306334,0.6769593882427091,140,138
Miao1,PD_021T,0.22123024797258145,0.12031781040696828,0.3415480583795497,0.9021797054894147,140,138
Miao1,PD_022T,0.2397054896004242,0.20211112395784686,0.44181661355827107,0.7808415629798358,140,138
Miao1,PD_023T,0.2667898527376942,0.22783375571030104,0.49462360844799524,0.7000883129208053,140,138
Miao1,PD_024T,0.3410903352144682,0.13074861279360198,0.47183894800807014,0.7362481760469415,140,138
Miao1,PD_025T,0.29506164545548863,0.2181813768957496,0.5132430223512382,0.6691296053879918,140,138
Miao1,PD_026T,0.13388266206950383,0.08434679439763648,0.21822945646714031,0.9864803719593013,140,138
Miao1,RCC_102,0.2765845063483987,0.21345378592949543,0.49003829227789414,0.7075205975620442,140,138
Miao1,RCC_105,0.24326910237300342,0.14473990995071415,0.38800901232371754,0.8514717518654461,140,138
Miao1,RCC_106,0.29079124135557,0.29635124473213054,0.5871424860877006,0.5349252704982908,140,138
Miao1,RCC_115,0.2906702783327871,0.204094620375592,0.4947648987083791,0.6998580759785407,140,138
Miao1,RCC_117,0.3549114042876659,0.13394367573389215,0.48885508002155803,0.7094259141458334,140,138
Miao1,RCC_14,0.3860999033518118,0.13861176326674102,0.5247116666185528,0.6494559522996872,140,138
Miao1,RCC_18,0.2410443889487105,0.1762815862895231,0.41732597523823356,0.8145148648018542,140,138
Miao1,RCC_21,0.29082793668227347,0.2071555227582719,0.49798345944054534,0.6945936758858331,140,138
Miao1,RCC_27,0.26806471675585464,0.2529659267795393,0.521030643535394,0.6558196021949917,140,138
Miao1,RCC_41,0.36249446937917656,0.18348020400185935,0.5459746733810359,0.6118145742920786,140,138
Miao1,RCC_50,0.3690571449729469,0.2271557674783343,0.5962129124512812,0.5173258017845537,140,138
Miao1,RCC_73,0.20866593904687913,0.2227704963362649,0.431436435383144,0.7954176540964795,140,138
Miao1,RCC_90,0.29174642238322007,0.10705056885668346,0.39879699123990353,0.8383069371096996,140,138
Miao1,RCC_93,0.3517099590480562,0.25251412682690444,0.6042240858749606,0.5015970942006772,140,138
Miao1,RCC_96,0.22736255439541844,0.23657767139987793,0.46394022579529637,0.7483240809569283,140,138
Miao1,RCC_99,0.3188000574964711,0.045460544540056984,0.3642606020365281,0.8786238526260814,140,138
Hugo,Pt1,0.3512509870407295,0.3169553754278842,0.6682063624686136,0.6815761251803707,141,141
Hugo,Pt2,0.3479212241833089,0.22749881178086684,0.5754200359641757,0.8427201336941702,141,141
Hugo,Pt4,0.32581166014541146,0.20365250095787082,0.5294641611032823,0.9032686924940262,141,141
Hugo,Pt5,0.24444854970659713,0.1825076865369619,0.42695623624355905,0.9864803719593013,141,141
Hugo,Pt6,0.32569526254515746,0.2635319382142901,0.5892272007594476,0.8219106523308719,141,141
Hugo,Pt7,0.28416555053998227,0.2040509911754672,0.4882165417154495,0.9456316195470162,141,141
Hugo,Pt8,0.30437242632565503,0.24675474603156322,0.5511271723572182,0.8764305629872537,141,141
Hugo,Pt9,0.3386028435513962,0.254855437365754,0.5934582809171502,0.8153003106322101,141,141
Hugo,Pt10,0.26180435211881203,0.2567457052958263,0.5185500574146383,0.9156076049424835,141,141
Hugo,Pt12,0.28806975015039554,0.2722091247987388,0.5602788749491343,0.8641726350848398,141,141
Hugo,Pt13,0.38294908192931293,0.30742162483441754,0.6903707067637305,0.6362455362554876,141,141
Hugo,Pt14,0.330406929238949,0.28997949181665356,0.6203864210556025,0.7707366176450614,141,141
Hugo,Pt15,0.3401049770045755,0.2236593630165682,0.5637643400211436,0.8593629042615963,141,141
Hugo,Pt16,0.333837790541594,0.22390545010289697,0.557743240644491,0.8676228671314427,141,141
Hugo,Pt19,0.32784364201835386,0.24837759395922177,0.5762212359775756,0.8415448156651698,141,141
Hugo,Pt20,0.4142724753851907,0.2439817309536702,0.6582542063388609,0.7011340500942762,141,141
Hugo,Pt22,0.395872895561746,0.3548518844792637,0.7507247800410097,0.5015970942006772,141,141
Hugo,Pt23,0.3769636918385179,0.3073733742469102,0.6843370660854281,0.648821676199166,141,141
Hugo,Pt25,0.35433613629099675,0.24219983362621675,0.5965359699172135,0.81042404260432,141,141
Hugo,Pt27,0.360716140206088,0.2624767715915945,0.6231929117976824,0.7658499500754022,141,141
Hugo,Pt28,0.3198273746411836,0.22832872147055358,0.5481560961117372,0.8802936375487987,141,141
Hugo,Pt29,0.3617085518311373,0.26051214573390763,0.622220697565045,0.7675478391294882,141,141
Hugo,Pt31,0.30914628198201,0.24677729994469072,0.5559235819267008,0.8700734418486776,141,141
Hugo,Pt32,0.28844541608022184,0.24588321213982622,0.5343286282200481,0.8975120159198143,141,141
Hugo,Pt35,0.30072401923862035,0.2242702951212416,0.524994314359862,0.9084189583286305,141,141
Hugo,Pt37,0.295972940481731,0.13666111616600907,0.4326340566477401,0.9838316820684588,141,141
Hugo,Pt38,0.4297779262933653,0.21375293029982353,0.6435308565931889,0.7291217974210865,141,141
Jung,P_990,0.22842384208731437,0.17656972855758743,0.4049935706449018,0.9528910235112388,141,141
Jung,P_947,0.38717169484257064,0.2742729373568679,0.6614446321994385,0.6315863069036246,141,141
Jung,P_825,0.20337971068804897,0.13803808750594676,0.34141779819399576,0.9864803719593013,141,141
Jung,P_573,0.3881692258828933,0.24391075754833744,0.6320799834312307,0.6815647885815507,141,141
Jung,P_378,0.37132594006001807,0.2730099197979209,0.644335859857939,0.661057169515694,141,141
Jung,P_1873,0.3066759564898645,0.27870026169775425,0.5853762181876188,0.7548002939757826,141,141
Jung,P_1809,0.3345562573674572,0.2356721425132837,0.5702283998807409,0.7767892615231973,141,141
Jung,P_1708,0.4213648822729201,0.22279896370986893,0.6441638459827891,0.6613485378016477,141,141
Jung,P_1619,0.3844850306061938,0.33980464398701293,0.7242896745932068,0.5155951097384605,141,141
Jung,P_1554,0.3138486130521255,0.2882684183947741,0.6021170314468995,0.7294729823798296,141,141
Jung,P_1528,0.394007702740412,0.15756766118042587,0.5515753639208378,0.8026156044464907,141,141
Jung,P_1510,0.383091504401446,0.17459940405812224,0.5576909084595683,0.7943028908600357,141,141
Jung,P_1508,0.37310976233656,0.22585222311985784,0.5989619854564179,0.7343270854074602,141,141
Jung,P_1425,0.3206719039089904,0.17966886237757673,0.5003407662865671,0.8661006296902778,141,141
Jung,P_1412,0.2974070733616332,0.1866755918422147,0.4840826652038479,0.883862530312675,141,141
Jung,P_1401,0.3696081545263541,0.23698358846989392,0.606591742996248,0.7225251244046118,141,141
Jung,P_1358,0.3167833421870888,0.22490522841839972,0.5416885706054886,0.8157301370269175,141,141
Jung,P_1352,0.2619488305332073,0.20401532385322094,0.46596415438642824,0.9022528065751025,141,141
Jung,P_1327,0.3825183921981799,0.1577834601929174,0.5403018523910973,0.8175372198033387,141,141
Jung,P_1203,0.28710472599546444,0.17975809947949328,0.4668628254749577,0.9013759969963546,141,141
Jung,P_1164,0.29021449422902623,0.18352701478810912,0.47374150901713535,0.8945419996078201,141,141
Jung,P_1155,0.33810995086230156,0.18016386380984042,0.518273814672142,0.8451563764037684,141,141
Jung,P_1145,0.42495282096317294,0.1988933561427829,0.6238461771059558,0.6950501955574346,141,141
Jung,P_1104,0.21434900766010934,0.18625746161260323,0.4006064692727126,0.9558486844989611,141,141
Jung,P_1079,0.33486828624973275,0.2546618985984815,0.5895301848482142,0.7486149290924115,141,141
Jung,P_1066,0.36713351166485914,0.2818031560249709,0.64893666768983,0.6532271613708288,141,141
Jung,P_1017,0.3816028788437552,0.349887465119152,0.7314903439629072,0.5015970942006772,141,141
Nathanson,P6494,0.15004143204770054,0.09570032335389961,0.24574175540160015,0.9534603843706886,140,139
Nathanson,P1867,0.2967021954933675,0.28676977764322986,0.5834719731365974,0.6642196637213572,140,139
Nathanson,P5038,0.2555750472229101,0.17550785744908182,0.4310829046719919,0.8244509758302738,140,139
Nathanson,P5118,0.34662997230586673,0.23534261279480237,0.5819725851006691,0.6660034712288263,140,139
Nathanson,P4631,0.11145588611014902,0.0453672110441374,0.1568230971542864,0.9864803719593013,140,139
Nathanson,P6126,0.29344663529002263,0.19372278047050243,0.4871694157605251,0.7706598380329713,140,139
Nathanson,P2051,0.3260208353607379,0.2146318748451835,0.5406527102059214,0.7136309943940765,140,139
Nathanson,P346,0.14602344190952216,0.12377079178702882,0.269794233696551,0.9412091672434261,140,139
Nathanson,P2056,0.38269518441672995,0.22784468595591212,0.6105398703726421,0.631375478752379,140,139
Nathanson,P4949,0.13102579598007444,0.11747028305887923,0.24849607903895365,0.9521281133567324,140,139
Nathanson,P5784,0.4160224994894823,0.29361638111747895,0.7096388806069612,0.5015970942006772,140,139
Nathanson,P7357,0.3626578808738251,0.19067361896941898,0.5533314998432441,0.6993361925156661,140,139
Nathanson,P1509,0.4120679900645573,0.22903776328810305,0.6411057533526603,0.5928787566876272,140,139
Nathanson,P9449,0.23007709308429164,0.1345836269480567,0.36466072003234834,0.8796155195818981,140,139
Nathanson,P167,0.34234785753442054,0.19734810419305232,0.5396959617274728,0.7146979454811629,140,139
Nathanson,P9521,0.23775186675801116,0.13838034596649693,0.3761322127245081,0.8707754536494998,140,139
Nathanson,P1494,0.17127473435438825,0.09626181145221899,0.26753654580660724,0.9424181912791812,140,139
Nathanson,P7623,0.311340331358566,0.23034418771047543,0.5416845190690414,0.712478478942729,140,139
Nathanson,P9705,0.1838798056502051,0.14596435754435497,0.32984416319456006,0.904634815951623,140,139
Nathanson,P4810,0.22905882967232943,0.19781001361604247,0.42686884328837194,0.8282318865375855,140,139
Nathanson,P3549,0.25354927632298524,0.1593958921777256,0.41294516850071084,0.8404580204555666,140,139
Nathanson,P6336,0.3312249294716971,0.16059735951214968,0.49182228898384683,0.7659149086465278,140,139
Nathanson,P9699,0.36614504745858373,0.17879716249641708,0.5449422099550008,0.7088270652311986,140,139
Nathanson,P8727,0.42264237631948004,0.22114010581392704,0.643782482133407,0.589439218958795,140,139
Limagne2,N16_77_RNA_116120,0.22406403760637106,0.17691525345804687,0.40097929106441793,0.7933665889981266,141,141
Limagne2,N16_45_RNA_116132,0.18178848207167447,0.08052167762691981,0.2623101596985943,0.9402774700798446,141,141
Limagne2,N16_309_RNA_121159,0.1398998004460229,0.039906504072513095,0.179806304518536,0.9864803719593013,141,141
Limagne2,N15_205_RNA_116129,0.292379643907566,0.21394139670178608,0.5063210406093521,0.6311293827277685,141,141
Limagne2,N16_159_RNA_116131,0.3082667682755518,0.20538774327723147,0.5136545115527833,0.6184479816266598,141,141
Limagne2,N16_135_RNA_116123,0.2683727304890797,0.07749671591087558,0.3458694463999553,0.8615815458587776,141,141
Limagne2,N15_504_RNA_116126,0.2560560830652598,0.12281293623707826,0.3788690193023381,0.8222137441967122,141,141
Limagne2,N15_479_RNA_116127,0.16774636680569605,0.0493698356819935,0.21711620248768954,0.9695876265180545,141,141
Limagne2,N15_443_RNA_116119,0.20994989841004952,0.15430255640293689,0.3642524548129864,0.8402056471371773,141,141
Limagne2,N15_243_RNA_116125,0.2831056331307855,0.18845120295829657,0.47155683608908205,0.6889245093251781,141,141
Limagne2,N15_220_RNA_116118,0.23765439923657422,0.1338422751022808,0.371496674338855,0.8313974474720578,141,141
Limagne2,N15_178_RNA_116122,0.2944761554434272,0.2041240491724252,0.4986002046158524,0.6443006537478887,141,141
Limagne2,p15012306,0.2509322488374574,0.21934731567517654,0.470279564512634,0.6909722343393139,141,141
Limagne2,p16000827,0.2663742374737278,0.299606957271987,0.5659811947457147,0.5234311367789832,141,141
Limagne2,p16007195,0.30844491293683934,0.17329917228100464,0.48174408521784395,0.6723963145905547,141,141
Limagne2,p16007916,0.266502175112128,0.21539083305400472,0.4818930081661327,0.6721521369649204,141,141
Limagne2,p16008059,0.2471256769251949,0.1746947312773375,0.4218204082025324,0.764432513306069,141,141
Limagne2,p16008668,0.2781547201180286,0.21017940226310386,0.4883341223811325,0.6615215141282899,141,141
