cohort,signature,method,auroc_raw,auroc_partialled,delta,corr_with_gep,corr_with_infiltration
Van_Allen,Antigen_Processing_and_Presentation_Li_et_al,mean_z,0.4703703703703704,0.4444444444444444,-0.025925925925925963,0.800942429429118,0.7319053289012019
Van_Allen,Antimicrobials_Li_et_al,mean_z,0.5148148148148148,0.4074074074074074,-0.10740740740740745,0.7873589541220968,0.7099841518996464
Van_Allen,BCR_Signaling_Pathway_Li_et_al,mean_z,0.5888888888888889,0.5555555555555556,-0.033333333333333326,0.6966969895582595,0.7396918586804175
Van_Allen,B_cells_Bindea_et_al,mean_z,0.6555555555555556,0.6222222222222222,-0.033333333333333326,0.8427517110053621,0.8482749714620006
Van_Allen,B_cells_Rooney_et_al,mean_z,0.6666666666666666,0.6074074074074074,-0.059259259259259234,0.7342183608200559,0.8624548798958405
Van_Allen,CAF_Peng_et_al,mean_z,0.44814814814814813,0.5259259259259259,0.07777777777777778,-0.39494273984958544,-0.5179695975204286
Van_Allen,CD8_Rooney_et_al,mean_z,0.6407407407407407,0.6666666666666666,0.025925925925925908,0.96058144890012,0.8712535663600867
Van_Allen,CD8_T_cells_Bindea_et_al,mean_z,0.5333333333333333,0.4740740740740741,-0.059259259259259234,0.6434842113785082,0.5607031107092778
Van_Allen,CD_8_T_effector,mean_z,0.6296296296296297,0.6444444444444445,0.014814814814814836,0.9459196599033697,0.8542923245823183
Van_Allen,CellCycle_Reg,mean_z,0.40370370370370373,0.42592592592592593,0.0222222222222222,-0.4530807099284654,-0.3027432597377205
Van_Allen,Cell_cycle,mean_z,0.34074074074074073,0.35555555555555557,0.014814814814814836,-0.35359362210524914,-0.23408951590212554
Van_Allen,Chemokine_Receptors_Li_et_al,mean_z,0.6037037037037037,0.5740740740740741,-0.029629629629629672,0.8744395871579749,0.7883018257622022
Van_Allen,Chemokines_Li_et_al,mean_z,0.5370370370370371,0.4666666666666667,-0.07037037037037042,0.7837661974974647,0.7212125975501928
Van_Allen,Co_inhibition_APC_Rooney_et_al,mean_z,0.5962962962962963,0.5370370370370371,-0.059259259259259234,0.9366714201330194,0.756485195855819
Van_Allen,Co_inhibition_T_cell_Rooney_et_al,mean_z,0.5962962962962963,0.5851851851851851,-0.011111111111111183,0.9787168476286754,0.9001984116549473
Van_Allen,Co_stimulation_APC_Rooney_et_al,mean_z,0.5074074074074074,0.42592592592592593,-0.08148148148148149,0.8895766489737083,0.7978589813317636
Van_Allen,Co_stimulation_T_cell_Rooney_et_al,mean_z,0.5518518518518518,0.4111111111111111,-0.14074074074074072,0.9162118652201854,0.8227050032487476
Van_Allen,Cytokine_Receptors_Li_et_al,mean_z,0.5037037037037037,0.4703703703703704,-0.03333333333333327,0.7635304741024814,0.6928663399180659
Van_Allen,Cytokines_Li_et_al,mean_z,0.4222222222222222,0.28888888888888886,-0.13333333333333336,0.7427780854758516,0.6295390020949423
Van_Allen,Cytotoxic_cells_Bindea_et_al,mean_z,0.6481481481481481,0.6444444444444445,-0.0037037037037036535,0.9406869002227437,0.7923965947986906
Van_Allen,DC_Bindea_et_al,mean_z,0.6222222222222222,0.5777777777777777,-0.04444444444444451,0.7276149319827762,0.7622369137386428
